time [Myr],sc1_f1 [m],sc1_f2 [m],sc1_f3 [m],sc2_f1 [m],sc2_f2 [m],sc2_f3 [m],sc3_f1 [m],sc3_f2 [m],sc3_f3 [m],sc4_f1 [m],sc4_f2 [m],sc4_f3 [m],sc5_f1 [m],sc5_f2 [m],sc5_f3 [m],sc6_f1 [m],sc6_f2 [m],sc6_f3 [m],sc7_f1 [m],sc7_f2 [m],sc7_f3 [m],sc8_f1 [m],sc8_f2 [m],sc8_f3 [m],sc9_f1 [m],sc9_f2 [m],sc9_f3 [m],sc10_f1 [m],sc10_f2 [m],sc10_f3 [m],sc11_f1 [m],sc11_f2 [m],sc11_f3 [m],sc12_f1 [m],sc12_f2 [m],sc12_f3 [m],sc13_f1 [m],sc13_f2 [m],sc13_f3 [m],sc14_f1 [m],sc14_f2 [m],sc14_f3 [m],sc15_f1 [m],sc15_f2 [m],sc15_f3 [m],sc16_f1 [m],sc16_f2 [m],sc16_f3 [m],sc17_f1 [m],sc17_f2 [m],sc17_f3 [m],sc18_f1 [m],sc18_f2 [m],sc18_f3 [m],sc19_f1 [m],sc19_f2 [m],sc19_f3 [m],sc20_f1 [m],sc20_f2 [m],sc20_f3 [m],sc21_f1 [m],sc21_f2 [m],sc21_f3 [m],sc22_f1 [m],sc22_f2 [m],sc22_f3 [m],sc23_f1 [m],sc23_f2 [m],sc23_f3 [m],sc24_f1 [m],sc24_f2 [m],sc24_f3 [m],sc25_f1 [m],sc25_f2 [m],sc25_f3 [m],sc26_f1 [m],sc26_f2 [m],sc26_f3 [m],sc27_f1 [m],sc27_f2 [m],sc27_f3 [m],sc28_f1 [m],sc28_f2 [m],sc28_f3 [m],sc29_f1 [m],sc29_f2 [m],sc29_f3 [m],sc30_f1 [m],sc30_f2 [m],sc30_f3 [m]
0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7237553879852836,2.605175887841825,0.042296017714049124,2.5875246602774875e-6,1.2770831314891296,0.139182397786063,2.561186968274065e-12,0.47681361506330844,0.5392941661566798,1.3133451379225788e-14,0.1396543216804401,0.39554721868392767,7.318474452660493e-16,0.06538135938831177,0.34601138712197355,8.581019543029054e-18,0.07345870893677116,0.1872454835640147,3.024483660951143e-19,0.05369419275621385,0.15828626275425864,9.539359635698084e-21,0.010818279043617018,0.293634723705941,1.2657600525007867e-20,0.011591974973032632,0.08749614424829474,1.4130285171112468e-21,0.03873037351092081,0.0,2.2373877135192504e-22,0.009367668397720543,0.0,2.469693275266991e-23,0.01433530247334428,0.1972577351628546,4.343557334806956e-24,0.012400752593467793,0.25795738351058994,1.0750119843497054e-24,0.004973925367329505,0.0,1.5274953809166442e-25,0.003115051232619065,0.16796208364299858,1.2618481845416833e-26,0.007246213655398243,0.009598969505358889,7.887550785173652e-27,0.0003157094560269486,0.1324895332486759,1.650429888098687e-27,0.002817324698875957,0.5798673413699695,1.186165807525179e-27,0.0010376551885352837,0.48687223833427584,2.9508042887213537e-28,0.001045316284504664,0.39263589152244144,1.0216914027424413e-28,0.00222942079936871,0.06959964715698479
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.648402746251504,0.41584941208152315,0.0314576847434787,4.521388826136902e-6,3.2573659865656333,0.574855471246592,5.609958383064719e-12,0.6748516008016014,0.427750863893029,1.3669009532984308e-14,0.17640188828348993,0.5333647632146727,7.836037203936811e-16,0.17023538311504546,0.46106297798812895,1.9174062576295706e-17,0.10102759160682445,0.2609587700232868,3.0408000926094273e-19,0.024387479454634896,0.7128153056909037,1.7007352982354903e-20,0.023518105678819394,0.31883011181794507,1.5443968426980694e-20,0.03356379867872506,0.2267828693267101,3.9211217125959135e-21,0.03139749427579458,0.0,4.881263797128895e-22,0.009052598735728546,0.0,3.16821158518722e-23,0.017149829614788968,0.22900449251190916,4.391735415877541e-24,0.017822461335454034,0.1118868899735057,1.870180533871979e-24,0.01119334069859513,0.0024840389190282962,2.3417057450098236e-25,0.005754058994059748,0.02322404152488429,2.6696556435408496e-26,0.0035090422011911453,0.38294635151004974,9.453179045796833e-27,0.0009869700371663995,0.4531589483024111,1.618487299362248e-27,0.002581673745570599,0.5437990421741276,1.654117931027757e-27,0.004071724273124823,0.43076084077819243,7.902119218137376e-28,0.0030355798439670473,0.14890567888085676,2.027572226412994e-28,0.001771317661587413,0.1011416720680587
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040384415057801465,0.0,0.0,3.43897184419166,0.3188894311399273,0.0,0.7356113628324461,0.7904898599761648,8.138572512791434e-15,0.13743032700063054,0.7165503655278302,3.816038486202581e-16,0.1864692379026,0.5825103834188846,1.6139373886732198e-17,0.12534350154110369,0.20470645176826957,1.1979485534297935e-18,0.04239837452979948,0.34662718401426046,9.610672475940159e-20,0.0462885202775733,0.1950810147110051,1.8287911975334925e-20,0.03479971686129234,0.30709232532182823,1.9096292805212105e-21,0.04566655017307003,0.5197163194806511,1.0547529018693862e-22,0.01521104593603686,0.49432582361108385,1.8977304141958028e-23,0.02891392992215014,0.34693548618510767,1.16502665373605e-23,0.011508487433246993,0.6395373145405993,1.8389061451541243e-24,0.009523745549983996,0.21302911571770253,1.3039360508644757e-25,0.0033957573005140387,0.9197326267712786,2.3435555185935565e-25,0.0,0.6052466332535298,2.887237861364931e-27,0.0034499324920417482,0.6133000545068727,2.685142767901325e-27,0.008756605384732013,0.39290567058029474,1.261934848707867e-26,0.0016230089891829309,0.2798732171987001,3.123476461501417e-28,0.005039335286897502,0.5727268535408906,3.0290291148503215e-28,0.004148011528855762,0.0630415572259223
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015006538086992982,1.7077920546395675,0.8997772636970748,6.233265971155501e-9,0.44820612337198623,0.5676374888783325,3.7928035742319296e-13,0.14035267995394882,0.7436066495104803,5.042525541797643e-15,0.24234487076285316,0.40930416593729024,2.2745838383437824e-16,0.045489924275268295,0.26614473592312926,3.3553665943399177e-18,0.053544866321123666,0.0,4.342751096962033e-19,0.06871323709584126,0.0,1.835251615759964e-19,0.03153060593398286,0.12226615272801562,1.793318054337082e-20,0.02127056915505328,0.3252312322598408,1.4761599314150883e-21,0.03476153307227342,0.1289957553263103,1.959051608575455e-22,0.02511688239819715,0.4691765531267239,5.79995627910969e-23,0.007969527891574778,0.46422730170180676,7.53191651214882e-24,0.011706867886276066,0.30352900722650505,1.0544620684997943e-24,0.014931773704374063,0.3242030770128773,2.9566046829282074e-26,0.006349226821735696,0.7668839195244055,5.236702723842138e-26,0.01255138487784899,0.09188822414011506,7.10991553487813e-29,0.01408379158314509,0.23769269772234955,0.0,0.01142492723218209,0.3376607975887886,0.0,0.0061309015192003435,0.5205640163972347,2.0874935396470946e-28,0.002223555382994567,0.5895029387552793
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383322687272543,3.6756965099456194,0.2071499883456524,5.095894667076594e-8,0.5048486362391176,0.8313664177482064,1.3261604851399725e-12,0.16278138111483154,0.18499114751932658,1.810849631134044e-14,0.23867007799109685,0.22583932815898627,2.4623954338805545e-16,0.019936932381140814,0.622489743528287,4.804899795251317e-18,0.012229773773598816,0.4434783696362262,7.929553102823573e-19,0.020926856222141008,0.24053627077276762,1.6851626226475192e-19,0.031765896205802086,0.2787888192211656,1.2347319104852721e-20,0.038564446810050675,0.17473849959615967,2.43309955013891e-22,0.04206313750122565,0.4872837342774601,2.1908001588979553e-22,0.018339238429884202,0.36411550009343746,8.796413935579949e-23,1.8345697195637148e-5,0.7156503010974026,1.0100862769283848e-23,0.0005190427102511346,0.4492801391568543,2.0202441986429317e-24,0.0,0.5790718073134888,2.613310925425679e-25,7.625321783156529e-5,0.618856173480784,9.148273500365019e-26,0.007164582042292215,0.5290673636141421,3.710880243053736e-26,0.00721039767781027,0.6335704233515206,3.57270679816247e-26,0.00066072421913089,0.5262638909914052,2.8423823340675803e-27,0.004469624508271168,0.4596217055829895,8.921535407541186e-28,0.0007665124855259057,0.6247622832879605
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10448646692843092,0.0,2.45379094718401,1.8880045045901288,0.0,9.873827587609291e-8,2.220572446696062,0.0031604342114143254,7.816132423212129e-13,0.260717287044357,0.21664701583838447,4.3530525924620824e-14,0.055937686245485126,0.10146496971870006,2.4710860622781855e-16,0.06916530918385458,0.07708056872663696,2.2916827737753912e-18,0.0533125034847879,0.47229763478641873,3.7924657613039465e-19,0.034517824955144556,0.6179801891548475,1.3281238057667056e-20,0.06062201910141485,0.20323339450831818,2.0325105758936225e-22,0.034859854826601554,0.5622109626679759,1.0723894511880814e-21,0.014659922445316489,0.8783102135667653,5.874155456168256e-22,0.0017764670225562593,0.5303948677955099,1.1082748025512555e-22,0.0020321289098602585,0.6740573267373965,1.0722393362380944e-23,0.0,0.7432715944011664,2.148408971081507e-24,0.0,0.6706532174538457,5.85206302546388e-25,0.0,0.40056799785255065,2.0523103542644579e-25,0.0,0.6114858893766569,1.2701798173420975e-26,0.0023204762820908525,0.663064956546447,6.958897692006402e-27,0.0019147831587121747,0.6307301644237594,1.721129795646597e-26,1.8833944930899014e-5,0.49859026799855016,1.169633792409843e-27,0.0007528219757415084,0.3184432090145869
0.78,0.24347422444929703,0.08313070998221823,0.0,0.36294938249087383,0.0,0.0,0.10518183829184231,0.17077803430739963,0.0,0.0,0.08484614198900442,0.09948899896723933,0.11014038769686388,0.16287598357616573,1.2553393965930838e-5,0.3275533609204252,0.0,0.0,0.12193948499859718,0.08038423218585442,0.07084010835502633,0.0,0.15928047558602126,0.10615053281152159,0.0,0.001469049529796684,0.12369157040945028,1.2237043187364622,0.0,0.24542125594503994,3.508352867688006,0.0,0.07976747275679684,3.7733410188130136e-7,0.4821735358132027,1.0213092814802354,1.386775499399521e-13,0.0750235028046284,0.9984504252933737,0.0,0.0879959712063249,0.9703499889974029,2.4520160520284373e-17,0.11238768689118044,0.4399624146043779,1.2605898455084936e-18,0.029954559248315707,0.6310713862293753,3.5745918846379997e-19,0.023991454203076315,0.15385608564437567,6.588976709235112e-20,0.030258682549488186,0.10133025138033214,1.1594252281972428e-20,0.010782976892255325,0.008935327383708544,1.2726601484808168e-21,0.0218070333681815,0.001253679128092609,2.3655160136115223e-22,0.013097477795743728,0.18643214873220176,2.864029321461159e-23,0.007016221072542104,0.2698960531499719,4.147560682650867e-24,0.002024894572408209,0.4758411132744045,9.038569941396427e-25,0.0049296628164930125,0.18124769528460266,1.7203170806028375e-25,0.01122025810315137,0.2372775179361935,1.134480852793447e-26,0.009945162566942204,0.5893805206606539,7.660285336534615e-27,0.004592799782715162,0.4919333430153679,8.366205987082256e-27,0.0016629464835755,0.4147087819713606,8.44438246467969e-28,0.0034780804686044826,0.5656293810543889,5.288238759342266e-28,0.0031445643061897804,0.0776508200115492
0.8,0.9321153813799752,0.48026305967031313,0.19548361707372766,1.205778243015513,0.3443600280295431,0.10585428759112948,1.2220147987205112,0.42081050263567454,0.0632668333445399,0.7432075529050203,0.6875097952796747,0.3826600492656552,0.9583860382083447,0.24478449082557147,0.45879446373187777,0.787763498597343,0.5976433553420457,0.10907806206295291,0.522077835335362,1.102155909098888,0.05952987336123097,1.0893102614850652,0.5825748209056277,0.08167416145887542,0.6907718353204708,0.7246623633050202,0.32803091808854984,0.4388643667348415,1.207925940991978,0.23699966372761608,0.6945614471501622,0.5740874382844386,0.39856961031182203,2.3084177640404015e-7,0.7149266096935358,0.6714528508455048,8.208246658661218e-14,0.1386951202063698,0.7939267054833502,2.7826411796776572e-15,0.0812364295664168,0.6727078975062359,1.805560590904419e-17,0.09787704847301835,0.15358424088951694,4.160484464871443e-19,0.0615050177893277,0.05320104486158178,1.3051269988052419e-19,0.047170219381305487,0.0637851703014173,8.376575250034794e-21,0.04696944493003267,0.4622805524933982,1.9088356776644308e-21,0.011695578464168889,0.365234478260521,4.6482829560543e-22,0.006146435011186851,0.10581334554877536,4.783346204928286e-23,0.00787049469372544,0.27963153725519324,1.0838489584485473e-23,0.0058958343546094425,0.227030854409167,2.6473099239784867e-24,0.002914937505655168,0.38007884756122706,4.056758142584164e-25,0.0030279240964172713,0.311325568592515,1.069052491163863e-25,0.0012859869170588373,0.6646891151792793,1.7271026828726896e-26,0.0032646005793602927,0.36564520849839083,7.423062950380845e-27,0.003669540398054446,0.13367219707215391,3.4805901257884915e-27,0.0023148486676317173,0.45448940039874225,2.925054429740911e-28,0.0066062859873807075,0.32594762010367556,9.547769353950635e-29,0.004106544872673758,0.3165498830428427
0.82,0.4692538915993759,0.49618186093845057,0.1903996865366915,0.46704024141240763,0.5244901394835146,0.083292060019287,0.5720111394406461,0.4162315728932592,0.1578103248845969,0.3203751697509941,0.2538764651287048,0.5523602648792362,0.0,0.3897899548702559,0.6823114178504066,0.11466010032813032,0.8393785436721682,0.31288817345991715,0.24826160153251292,0.6071330863763231,0.33609421240019327,0.5853517195328273,0.33002508349363757,0.18601500188550202,0.681892221458042,0.4305128031521341,0.12489968464904094,0.0001693689343526626,0.4883450521281557,0.5604615236600432,0.8756413254786837,0.5697401208760665,0.6351794818730732,1.0626287570146251e-6,2.3176376582956255,0.2324979896828747,1.952195197517794e-13,0.3134459445702139,0.2792518858530285,3.697523206195026e-15,0.05338957769232558,0.14163212284652948,9.343733688380154e-18,0.14115797722305728,0.10678522411820371,2.631755656623515e-19,0.010093818731562428,0.564166832080634,7.449649359969458e-21,0.004243481334247332,0.7023137132217511,7.851584988081512e-22,0.03912074956030288,0.20256255923574043,1.0050907499373787e-21,0.024005524548785996,0.11511441593040111,2.273165975362743e-22,0.012605489201233007,0.020647092190756847,1.387338456398273e-23,0.015437611915636558,0.38543621191218574,2.7879898094033947e-24,0.0022359042787158242,0.7120684049868851,3.650989887675014e-25,0.004942478720755176,0.31985965634239333,2.129298623206524e-25,0.0025440747414872886,0.5050608155567508,1.6110934528473007e-26,0.0020108581654929157,0.6473322341033187,4.042569981979768e-27,0.0045388578360445846,0.40068411490369293,3.569391806420554e-27,0.0034285995850065927,0.4305798199583615,3.2121116609983657e-27,0.0,0.3527878393855255,4.733289109083843e-28,0.0023990426582810825,0.34275936889927866,4.5407562819825375e-29,0.0013864346883579175,0.5332246686136879
0.84,0.12137761131656889,0.0884830960182378,8.606022179177602e-15,0.0,0.17119770750361932,0.08092966915556535,0.0,0.16692946611770038,0.04495286564169873,0.0,0.25849464257386123,0.0,0.0,0.16895824949888072,0.1837965201133798,0.11060532502052846,0.08577653872690143,0.04586597907149699,0.24696817603392077,0.0,0.0,0.10844989398746452,0.0850766979221886,0.02162208215210833,0.1170811177611008,0.0,0.046103105982820136,0.1172842928682057,0.08967784080517063,0.12372346294862469,0.0377610675957506,0.30462862467404855,0.0876101382796997,4.130524481842096e-5,5.556942104153745,1.6945158666994,2.1982775203851215e-13,0.230710749521368,0.0,1.8725455355381373e-15,0.08673283826158247,0.022015345855786926,5.917577909623348e-18,0.05432260212761377,0.27262232855173757,8.306192214394598e-20,0.030002050749501876,0.6238240976834265,0.0,0.03246700042172874,0.4482428417863975,0.0,0.031136241543083233,0.8741108330750549,9.905890800146665e-23,0.0323068981099886,0.5039287139970455,4.596565974303259e-23,0.003667722030195171,0.4672928957841427,9.217586621927784e-24,0.004067038869918577,0.5264483212042199,9.059772507265294e-24,0.004702464620999382,0.17837980773063386,1.2858961439873445e-25,0.008047689896629306,0.38180517263341995,3.637710894103674e-26,0.005161285523815138,0.7383008932079098,5.332093865775345e-26,0.0018679807150716171,0.4816326087737501,8.913511820461072e-27,0.0035911822381308554,0.2306844567316166,2.0763161054011222e-28,0.0038727478822529614,0.5611894082295684,4.661932563537203e-28,0.0013948400192691425,0.7077921988204784,4.45953522770377e-28,0.0018869752166749754,0.4537760463489128,3.276839472407214e-29,0.001131149601341967,0.40534850967203195
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042819633214477,0.8977266478854115,1.9870250305192891,1.6965630280973397e-13,0.3114504154187137,0.6953044453129262,2.397864375843537e-15,0.11640226839540871,0.4298862779517359,1.4921193211898956e-17,0.018384986658456934,0.5767592003910201,3.96215892190989e-19,0.010138193022013117,0.6368575325032426,8.268288334900444e-20,0.052005514548498936,0.17216754329733577,1.7037853719512284e-20,0.01988192888697835,0.03638980890796268,5.488945569802859e-22,0.03182226055785769,0.18352393703593176,7.680154649618359e-23,0.010201184938826725,0.7013742052658324,2.0950061183201326e-24,0.014624959646570115,0.536896268406802,9.971335484089355e-24,0.0067966631927804015,0.0968828364205779,2.8227495681279627e-24,0.001793223928876887,0.2702637142269203,1.1386859654629026e-25,0.0015152244961958564,0.7464116633688845,5.0998779803676546e-26,0.0,0.6142446601841922,1.5886528514832753e-26,0.0,0.6409090158290661,1.31887580152649e-27,0.001090764698784242,0.7392588851331593,2.019952280445236e-28,0.002247886766930002,0.5512948105182315,2.880870883823529e-28,0.0059855569405656275,0.1377551040763064,1.783054637085891e-28,0.002049065805208395,0.06675856149653472
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695679454932261,3.055453982951879,2.563810595078092,2.1124734118727126e-13,0.43808633259058993,0.7623553090441096,7.212044383427812e-16,0.11240165701498589,0.6591419868243356,2.0541296824368856e-17,0.04048892951611425,0.7145959130903041,1.3998309625505285e-18,0.019991675069182775,0.44231041064511206,2.9009002516477214e-19,0.035404164333489356,0.4049525759470056,2.6913414653566295e-20,0.03171353450015216,0.2731644303904226,8.463761131409136e-22,0.049910233471641266,0.29760375006156714,2.861907608627178e-22,0.03298252042790214,0.14367605064542535,8.607136466249164e-23,0.019234696397702186,0.2944494288816098,4.619829682505033e-23,0.0029013015036450786,0.0821794731316085,7.873129655031071e-24,0.012569719569157587,0.15286736217609773,4.500048906066928e-25,0.00649568621112633,0.41216249878964734,1.450387696598346e-26,0.010480641705513142,0.3734810193084196,1.886446999041368e-27,0.006542498932177156,0.7019073875528145,7.639086032204266e-27,0.0036325885500291307,0.39364115840517416,3.4737765103829516e-27,0.0037006941302199646,0.3035297941230549,3.020484829266682e-27,0.005106431432387187,0.08308635376670083,4.059425887086643e-28,0.002706269377672058,0.0
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122730867560831,1.2070703121033182,0.3554065250999476,1.196339394305077e-10,1.0345633858229215,0.26177872117692447,6.364683204241931e-14,0.29998514072130233,0.2685770822670458,2.703977064744582e-16,0.054213673213838326,0.46226794693989814,7.680480917250252e-18,0.031096304760180517,0.09881761326145222,1.434657093530211e-18,0.03127001023655608,0.26726831002306956,8.180030012001428e-20,0.015999188348536895,0.7212200034002015,7.965820133978118e-21,0.03305004661674294,0.6277707244854295,1.1136331165530124e-21,0.011856442178037814,0.527666358802579,3.4155327630542906e-22,0.016007279261317616,0.4484653155974032,4.878205445195451e-23,0.011794902048132635,0.4997703535037836,5.4511083824054135e-24,0.02615794553492014,0.5279097536403149,1.1858046439068184e-24,0.010684255696568286,0.11977273039418952,1.2952278801843525e-25,0.008192359513019103,0.5395151104132675,1.4300481650730348e-25,0.005182401532975095,0.6922775128048521,2.734906401152779e-26,0.004870038137371228,0.6747374836645851,3.5207205952042213e-26,0.006259159108852317,0.32436647266718344,7.4525188709098e-27,0.002764628326716146,0.6260777276659765,1.1033914393064109e-27,1.9716749275483342e-5,0.5258020537346902
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2726114129904806,0.9563742463190383,0.01684899030987479,5.205297356822406e-10,0.9293361847519961,0.429846615131929,2.2289788024093982e-13,0.21526085665305522,0.12570493830890883,1.56792611885764e-15,0.06307299598128102,0.10398706201934593,2.1301599161077098e-17,0.01712696565275371,0.6212556799856338,6.993089271932726e-18,0.006434736321933585,0.421891696515412,4.823422946568669e-19,0.02713665410880167,0.2952408928615453,2.0036032454473657e-20,0.07586738685216933,0.43273745632791627,6.641687586884147e-21,0.009154434015501383,0.5323498444669991,1.7078598522711724e-21,0.027489516857219815,0.19089214802055926,5.452374674064404e-22,0.015236300042859327,0.33256660839371416,6.558971624749383e-23,0.01336474561896364,0.4228699914030662,1.6111031444956178e-24,0.011148605883487823,0.583960186496726,3.9979813655311004e-24,0.009688805933516018,0.3886214286489054,4.74509609313885e-25,0.008403060295305447,0.49423241506001736,1.999245879743037e-26,0.008796343546914536,0.681384327491569,0.0,0.007574662457398844,0.3866706620314903,1.2639545449566109e-26,0.003521682199404923,0.40798113434462446,3.754905506460228e-27,0.00160243376205237,0.5101059026902777
0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83031614916973e-7,2.0969106787706497,0.7457927952479841,5.859004215794468e-13,0.2573631018567449,0.4201361739566795,5.292005433552125e-16,0.11614119233823372,0.653662407252914,4.887174504822337e-17,0.046316754771151214,0.7262129058432089,7.17076225153097e-18,0.057143163877070746,0.15394905915581425,9.791720904704913e-19,0.01717803422537429,0.36812654861747424,1.587486177097206e-19,0.0005495778084627102,0.603383509479709,1.7486715204733135e-20,0.0,0.6359973761365733,1.8609232096483443e-21,0.000738993980839409,0.723481669799039,7.101890108790607e-22,0.014141577381349607,0.47748337947375813,4.6293409850429564e-23,0.03198048049510152,0.2487438709403811,8.12083133363018e-24,0.010484117577671143,0.32515876218113726,2.124030920528103e-24,0.01617288587604527,0.31846968943459286,8.46324502824719e-25,0.011656134484958947,0.09009418947383122,2.5458831318067244e-25,0.014991299736575637,0.25608628262568406,3.243404429248751e-25,0.00524723883108121,0.31505473876594936,3.5627814392270985e-26,0.0038972461062690786,0.46379570979490087,1.643215592747445e-27,0.006265233067507235,0.13158811808464105
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966937078790864,0.23720911351614013,5.94343122110298e-8,5.676227236689656,2.114686964972473,2.2235209578712633e-13,0.20946980202876625,0.7175886822322975,7.555225323879405e-16,0.16735655069826602,0.2846221240986899,5.858701043714803e-18,0.09962018822525602,0.46754178465932267,5.058443389511318e-18,0.03782442342829069,0.26690551870924933,1.1959789192368884e-18,0.008486838657608194,0.32155459327201796,7.812504791452556e-20,0.0,0.6106498732204728,1.341081924501904e-20,0.0,0.5306313550574489,2.0430710595237825e-21,0.005460928554703311,0.36461594635484784,7.553089560423938e-22,0.024669018019762703,0.3328238526454041,3.6383859210337084e-23,0.031695653470379205,0.2111695399964593,9.068890388395242e-24,0.01861944855448809,0.09890934176917385,5.6765432577486346e-24,0.013192642717582416,0.0721910837818584,1.2143619599744701e-24,0.004570947235067238,0.38502669496475705,8.859805423168362e-25,0.0011879752363370263,0.6225410431321521,2.3994591564088916e-25,0.006906345192055508,0.5612579508764459,5.718014229291487e-26,0.002675090628163362,0.4058700134169187,4.0123619342911174e-27,0.0023985338070897457,0.09262217219788955
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000593430480407,0.5317682613719876,0.5759028152132578,0.0004747154318158258,3.4409184484600077,0.8844852200863021,7.061039545383439e-14,0.18389639664659937,0.4465406728926702,8.754131128083904e-17,0.0661551421952032,0.6829977276634884,1.989837363813354e-17,0.11687293308298116,0.15986332676542536,1.8192160611757008e-18,0.04901715155583882,0.4956810407219598,4.2724735272889795e-19,0.052321509890828,0.3668163890147871,3.149249285290485e-20,0.02462724716624297,0.5181904399406296,4.367786431432247e-22,0.011650772889701922,0.7434064876229743,2.4415300809503868e-21,0.0,0.3531067829880096,8.3522228868631e-22,0.0,0.2484361304815535,2.6460719360965572e-23,0.005479995205027664,0.728860337254684,5.601353721881103e-24,0.014232580166102293,0.47446263915034603,1.9988506512641888e-24,0.016851669635934846,0.315523648917115,1.5993462255632021e-24,0.002845916022652108,0.23699365241596018,1.3480581134990177e-25,0.004266459026572802,0.4909750596825067,9.099129569967836e-26,0.0030944747534544874,0.5763210078939249,1.8144169769796242e-26,0.005242210817022379,0.4609997141412875,2.867100467868519e-27,0.00203077139830987,0.34129816339135527
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213312999493627,0.08768881556467406,0.34239912284103663,1.1833658880471574,2.5030261004598433,3.09105165806134,2.3697558713168394e-13,0.23767066691382177,0.2663108742588032,4.3325774889992097e-16,0.07603248028307422,0.29192065302253634,1.4269590347671513e-17,0.09155546057318757,0.1789910743694821,9.345588413900406e-19,0.04838915653000604,0.41895654722175935,1.309238282085014e-19,0.010621811091691958,0.7800587121148588,3.8069766957022746e-20,0.012861412654793085,0.41060943917839343,3.915510168690313e-21,0.013015722574536748,0.2935099571289431,9.947395858420552e-22,0.015715369745127696,0.0055374307505912275,1.442219886592343e-22,0.009711021768254394,0.11683822901930015,2.870726720215091e-23,0.017261464152775213,0.1978733171676037,2.9630198690779e-24,0.0018389900327443753,0.5946244947890914,2.529367494635491e-24,0.005765809555373425,0.5043325734532162,2.3238783847481345e-25,1.95180640907555e-5,0.848257072069273,7.679428586919026e-27,0.00591321320339389,0.3288705250776916,0.0,0.008095423913141877,0.23034420781765336,7.035170953954662e-27,0.004400751689230207,0.5801861877627178,6.059885365484451e-28,0.003689808631707156,0.31046709877669026
