time [Myr],adm1 [m],adm2 [m],adm3 [m],adm4 [m]
0.8172,31.255032009726747,42.63830049056647,54.31837497224402,22.20123129109125
0.8174,31.25697418266152,42.659323653786444,54.31837497224402,22.20123129109125
0.8176,31.340412213858354,42.68058297806059,54.428581453675896,22.224467698187105
0.8178,31.340412213858354,42.697179982007334,54.428581453675896,22.244105947580394
0.818,31.340412213858354,42.720629281129675,54.42866265828642,22.26371734790918
0.8182,31.340412213858354,42.73886939906551,54.428827941378465,22.28277901593269
0.8184,31.359403192075177,42.7577254831588,54.428986316005435,22.304061282159573
0.8186,31.359403192075177,42.78334793353025,54.50970167214629,22.304061282159573
0.8188,31.359403192075177,42.803791291814356,54.586538389997045,22.31132628203025
0.819,31.44484151649261,42.82346923283889,54.586538389997045,22.311364825952467
0.8192,31.446828687503317,42.85077662099934,54.586538389997045,22.328954339090956
0.8194,31.533050282873752,42.851179647626466,54.586661753897424,22.352759430199473
0.8196,31.533682115942312,42.95231648673876,54.586661753897424,22.355737456329365
0.8198,31.55517769530955,43.0507131958074,54.666181013427895,22.379216314707413
0.82,31.576512440798435,43.138241296970584,54.741257541148066,22.40225811076871
0.8202,31.577881191337372,43.217566934751154,54.741257541148066,22.40225811076871
0.8204,31.600294607553412,43.29383238351908,54.741257541148066,22.402947926502303
0.8206,31.601181613500454,43.34843740580047,54.815309976256565,22.40724399977177
0.8208,31.62339334821988,43.392354558027556,54.815309976256565,22.41371075700913
0.821,31.624089164258322,43.392354558027556,54.815309976256565,22.41371075700913
0.8212,31.647051294288257,43.392354558027556,54.89072677692558,22.41442721813364
0.8214,31.647960893048577,43.392354558027556,54.89072677692558,22.415046239074414
0.8216,31.670008620522246,43.39414019532922,54.89072677692558,22.415046239074414
0.8218,31.67068103741623,43.48073149378403,54.89072677692558,22.415046239074414
0.822,31.69268047464359,43.55818050546764,54.89072677692558,22.415820610399944
0.8222,31.693195270111648,43.55818050546764,54.89072677692558,22.42235350728129
0.8224,31.693195270111648,43.63343266985155,54.969487569458565,22.42235350728129
0.8226,31.715018640894094,43.69791995536582,55.04623110252841,22.42235350728129
0.8228,31.71563002495945,43.75854207562144,55.04623110252841,22.428582405170083
0.823,31.71796986105685,43.75854207562144,55.04623110252841,22.428582405170083
0.8232,31.7413138591997,43.75854207562144,55.12477934750329,22.428582405170083
0.8234,31.744528945193807,43.77693552477689,55.12477934750329,22.428582405170083
0.8236,31.745577827911735,43.79193776143312,55.12477934750329,22.435856761340048
0.8238,31.76935286484403,43.80504903489919,55.124839459130804,22.441509017670537
0.824,31.79273305912541,43.80504903489919,55.124839459130804,22.44715386987494
0.8242,31.793744692878573,43.82012326783827,55.2031239054224,22.44715386987494
0.8244,31.794746168119552,43.82012326783827,55.2031239054224,22.45347876257557
0.8246,31.796602843698015,43.891103189077526,55.2031239054224,22.45347876257557
0.8248,31.819866992157777,43.958463323018485,55.2031239054224,22.459613283126206
0.825,31.82120770689702,44.02189191539074,55.279713848800306,22.459613283126206
0.8252,31.9092627132764,44.02189191539074,55.279713848800306,22.459613283126206
0.8254,31.91116186079074,44.02189191539074,55.279713848800306,22.479254770676
0.8256,31.934250568127812,44.03316724875261,55.279713848800306,22.479254770676
0.8258,31.934250568127812,44.03316724875261,55.35731594456739,22.49945852829571
0.826,31.956622170409005,44.042982718525785,55.35738155065305,22.519646561980537
0.8262,31.956622170409005,44.042982718525785,55.43412795479038,22.536483397502224
0.8264,32.046381411425564,44.042982718525785,55.50772198156037,22.536483397502224
0.8266,32.13549208382484,44.056420035251406,55.50772198156037,22.53975379635129
0.8268,32.13642537976283,44.069693865016184,55.50772198156037,22.54623942851105
0.827,32.137350434504825,44.079685664036404,55.58178644606739,22.54972455698774
0.8272,32.13826719421827,44.079685664036404,55.58178644606739,22.556390367549437
0.8274,32.13917569888017,44.079685664036404,55.58178644606739,22.560065798142375
0.8276,32.142303088074115,44.14712730128553,55.58178644606739,22.56688769503611
0.8278,32.26452055160275,44.21092430777797,55.58178644606739,22.573810121994626
0.828,32.26452055160275,44.21092430777797,55.65946627264316,22.580695848195397
0.8282,32.38388652540295,44.21092430777797,55.731518090482645,22.587674563037048
0.8284,32.49486620607667,44.21273802854649,55.731518090482645,22.59403189110192
0.8286,32.49552076940264,44.28108285165562,55.731518090482645,22.60033641994376
0.8288,32.49552076940264,44.28108285165562,55.731518090482645,22.606319396616737
0.829,32.611785436798286,44.28108285165562,55.731518090482645,22.606319396616737
0.8292,32.71975609786156,44.28108285165562,55.74936104924177,22.61392084429828
0.8294,32.71975609786156,44.28108285165562,55.768063327919585,22.61499638048692
0.8296,32.80882431555544,44.35247247913643,55.7870522322933,22.6153185796735
0.8298,32.890170732335484,44.35247247913643,55.805563576643884,22.62145511078689
0.83,32.966057791251345,44.35247247913643,55.805563576643884,22.62251698805678
0.8302,32.966057791251345,44.35247247913643,55.805563576643884,22.623564008541905
0.8304,32.966057791251345,44.35247247913643,55.906048505947126,22.62386271676948
0.8306,33.07973250411591,44.426233699839614,56.00027578720736,22.624157922091786
0.8308,33.07973250411591,44.427567548780694,56.00027578720736,22.624434509092573
0.831,33.20076138181119,44.50136409300688,56.00027578720736,22.62496163075352
0.8312,33.30893916785273,44.50136409300688,56.082561193349875,22.62496163075352
0.8314,33.408145399970074,44.57339574759901,56.082561193349875,22.62496163075352
0.8316,33.408145399970074,44.57339574759901,56.082561193349875,22.63109285874577
0.8318,33.408145399970074,44.57339574759901,56.082561193349875,22.637991566824404
0.832,33.408145399970074,44.577103293149385,56.082561193349875,22.638510122050516
0.8322,33.515670616551496,44.66288183886708,56.18881466417561,22.639802471756582
0.8324,33.515670616551496,44.73664203903906,56.18881466417561,22.646009810694235
0.8326,33.515670616551496,44.799777869696854,56.18881466417561,22.64736944952395
0.8328,33.516027593814655,44.85626725968587,56.18892677995768,22.654969020194773
0.833,33.516367146059245,44.85626725968587,56.18892677995768,22.655541438915193
0.8332,33.516671824324696,44.85626725968587,56.291160512485696,22.663095119140884
0.8334,33.5167668712366,44.92514880578907,56.291160512485696,22.670024017767233
0.8336,33.51732246527584,44.92514880578907,56.291160512485696,22.670604321386236
0.8338,33.51732246527584,44.92514880578907,56.291160512485696,22.677490284124673
0.834,33.62675172840413,44.994406808830234,56.29144045509486,22.678825553501657
0.8342,33.62675172840413,44.994406808830234,56.392654129377,22.68571415405074
0.8344,33.72891956617466,44.994406808830234,56.392654129377,22.692527101253667
0.8346,33.72891956617466,44.994406808830234,56.392654129377,22.699301005956737
0.8348,33.72891956617466,45.06815290678824,56.39283823815225,22.700548821963377
0.835,33.72891956617466,45.06815290678824,56.39301358854112,22.701210311901736
0.8352,33.72891956617466,45.06815290678824,56.39318459564293,22.70166714343988
0.8354,33.81722458273863,45.06816985571526,56.393350150837605,22.708378359643643
0.8356,33.81722458273863,45.06844929313744,56.4738409188227,22.708794387006186
0.8358,33.81722458273863,45.150354653294286,56.4738409188227,22.713631375879732
0.836,33.81722458273863,45.150354653294286,56.473989120046184,22.713631375879732
0.8362,33.81722458273863,45.150354653294286,56.47413376548409,22.73240241989178
0.8364,33.8174658577811,45.15044712801059,56.47427438329549,22.75069550237568
0.8366,33.8174658577811,45.15044712801059,56.55429537044993,22.750800724056784
0.8368,33.8174658577811,45.23184933747423,56.55429537044993,22.750800724056784
0.837,33.92739254150873,45.23184933747423,56.55438245633173,22.756409790016345
0.8372,33.92739254150873,45.231946349474796,56.55446798600023,22.756409790016345
0.8374,33.92739254150873,45.231966169121996,56.554548204574836,22.757191604327737
0.8376,33.92739254150873,45.231966169121996,56.57496994424757,22.76288824757838
0.8378,33.94633648804267,45.232186060974804,56.59613493143033,22.76288824757838
0.838,33.94633648804267,45.31368189418396,56.616822233376126,22.769103108139728
0.8382,33.94633648804267,45.31368189418396,56.63727152620938,22.769204259391202
0.8384,33.94633648804267,45.313819096051304,56.65742691658837,22.769307012813403
0.8386,33.94633648804267,45.31389574409939,56.65742691658837,22.769411452373554
0.8388,33.94633648804267,45.31389574409939,56.6774135038319,22.76951890483805
0.839,33.96630154488794,45.39627707170043,56.69716806475273,22.769629134308783
0.8392,33.986072244563374,45.39627707170043,56.71638279091803,22.76974130586863
0.8394,33.986072244563374,45.39645957019646,56.71638279091803,22.769856061089808
0.8396,34.005816615007745,45.39645957019646,56.73569536398594,22.769973475085624
0.8398,34.005816615007745,45.47818253877369,56.7546223528769,22.776667548246007
0.84,34.026385077444836,45.47818253877369,56.77385178021765,22.783314702237448
0.8402,34.02658707483111,45.47818253877369,56.77385178021765,22.789926606180266
0.8404,34.1078752031469,45.47818253877369,56.79358624589277,22.79068407394059
0.8406,34.18445750742217,45.47818253877369,56.813826205927434,22.79071345402559
0.8408,34.18445750742217,45.47818253877369,56.81385966116622,22.790745371048967
0.841,34.18445750742217,45.47862090494317,56.83459643160545,22.790780235248803
0.8412,34.18445750742217,45.47905416665767,56.85506312029376,22.790818113075442
0.8414,34.18457038478928,45.56230684850388,56.85506312029376,22.790850564803
0.8416,34.18457038478928,45.56230684850388,56.87532292132235,22.795907276760687
0.8418,34.18491462919021,45.56230684850388,56.89507064170395,22.801154245575933
0.842,34.18536065929513,45.56230684850388,56.89507064170395,22.80583550612849
0.8422,34.268648432489776,45.56280251125687,56.8951726123056,22.811352299339152
0.8424,34.268648432489776,45.56329188405547,56.89549573110381,22.81628996889451
0.8426,34.268648432489776,45.647146645283,56.895814032046665,22.821331313545084
0.8428,34.346558458239514,45.647146645283,56.998255761130274,22.826466889807318
0.843,34.346558458239514,45.647146645283,56.998255761130274,22.831688607441738
0.8432,34.346558458239514,45.647146645283,56.998255761130274,22.836989429322234
0.8434,34.346558458239514,45.647146645283,56.998255761130274,22.84236469397017
0.8436,34.346558458239514,45.647242023895444,56.998255761130274,22.847573663226722
0.8438,34.346558458239514,45.75635417242789,56.99840817327622,22.847573663226722
0.844,34.346714982933946,45.75635417242789,57.07827158895777,22.847573663226722
0.8442,34.34687005480479,45.75635417242789,57.07827158895777,22.868321478666612
0.8444,34.34702311454108,45.75635417242789,57.07827158895777,22.880977298600524
0.8446,34.34702311454108,45.75635417242789,57.07827158895777,22.880977298600524
0.8448,34.36854197608741,45.75635417242789,57.07827158895777,22.880977298600524
0.845,34.368854576615014,45.75635417242789,57.07827158895777,22.880977298600524
0.8452,34.368854576615014,45.75635417242789,57.07827158895777,22.880977298600524
0.8454,34.453919197978315,45.75649367371304,57.07827158895777,22.880977298600524
0.8456,34.453919197978315,45.75710448043941,57.15921269236742,22.880977298600524
0.8458,34.453919197978315,45.75770523634941,57.15921269236742,22.880977298600524
0.846,34.45405126787164,45.758295849389334,57.15921269236742,22.880977298600524
0.8462,34.454181864207015,45.840803371510574,57.15925631873479,22.880977298600524
0.8464,34.45431097518377,45.840803371510574,57.1592997639621,22.880977298600524
0.8466,34.45454627545742,45.840803371510574,57.15934301414464,22.880977298600524
0.8468,34.4548956966029,45.840803371510574,57.15938549058623,22.880977298600524
0.847,34.45524125627407,45.840803371510574,57.15942826096314,22.880977298600524
0.8472,34.55995568507642,45.840803371510574,57.159466062054086,22.880977298600524
0.8474,34.55995568507642,45.84091766464386,57.159466062054086,22.880977298600524
0.8476,34.55995568507642,45.92268952148844,57.15965858203156,22.880977298600524
0.8478,34.56025319898894,45.92268952148844,57.24109738413515,22.880977298600524
0.848,34.56054326180334,45.92268952148844,57.24113593238937,22.880977298600524
0.8482,34.56082602984224,45.92268952148844,57.241171028122494,22.880977298600524
0.8484,34.56110166173238,45.92268952148844,57.241206289591425,22.880977298600524
0.8486,34.56137032444223,45.92268952148844,57.241241705587534,22.880977298600524
0.8488,34.56163106990918,45.92268952148844,57.241276676285366,22.880977298600524
0.849,34.56174453282856,45.92268952148844,57.24131227349816,22.880977298600524
0.8492,34.66416177372057,45.92268952148844,57.241348471851715,22.880977298600524
0.8494,34.66416177372057,45.92288160388028,57.32096848433431,22.880977298600524
0.8496,34.66416177372057,45.92288160388028,57.32096848433431,22.880977298600524
0.8498,34.66416177372057,45.92358175613003,57.32096848433431,22.880977298600524
0.85,34.66416177372057,45.92426946303356,57.32096921137513,22.880977298600524
0.8502,34.66416177372057,45.92494497230219,57.32096921137513,22.880977298600524
0.8504,34.66416177372057,46.02942801815834,57.32118108569831,22.880977298600524
0.8506,34.66416177372057,46.02942801815834,57.3213892743333,22.880977298600524
0.8508,34.66416177372057,46.02942801815834,57.32159383148932,22.89960085948681
0.851,34.66448347570949,46.02942801815834,57.32179479243173,22.89960085948681
0.8512,34.66479541818124,46.02942801815834,57.32198836490665,22.89960085948681
0.8514,34.6650978312843,46.02942801815834,57.32217996283705,22.89960085948681
0.8516,34.66539095299887,46.02942801815834,57.32237060467625,22.89960085948681
0.8518,34.66567486306411,46.02942801815834,57.32256028445196,22.89960085948681
0.852,34.66595016478003,46.02942801815834,57.322748996469635,22.89960085948681
0.8522,34.666216356696886,46.02942801815834,57.322936550685455,22.89960085948681
0.8524,34.66647677943744,46.02942801815834,57.41857402892144,22.89960085948681
0.8526,34.6667331184909,46.02942801815834,57.41857402892144,22.89960085948681
0.8528,34.66698497774306,46.02942801815834,57.41857402892144,22.89960085948681
0.853,34.74003752468659,46.02942801815834,57.41857402892144,22.89960085948681
0.8532,34.74003752468659,46.02942801815834,57.41857402892144,22.916035852065768
0.8534,34.74003752468659,46.02942801815834,57.41857402892144,22.916035852065768
0.8536,34.74003752468659,46.02942801815834,57.41857402892144,22.916035852065768
0.8538,34.74003752468659,46.02942801815834,57.41857402892144,22.916035852065768
0.854,34.74003752468659,46.02942801815834,57.41857402892144,22.933047659534942
0.8542,34.74003752468659,46.03035876276907,57.41857402892144,22.94622909889427
0.8544,34.74003752468659,46.03127297057505,57.41857402892144,22.94622909889427
0.8546,34.74003752468659,46.03134643168145,57.41857402892144,22.94622909889427
0.8548,34.74003752468659,46.03253337730698,57.41857402892144,22.94622909889427
0.855,34.74003752468659,46.03369674163784,57.41857402892144,22.94622909889427
0.8552,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8554,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8556,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8558,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.856,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8562,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8564,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8566,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8568,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.857,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8572,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8574,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8576,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8578,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.858,34.74003752468659,46.10605851133694,57.41857402892144,22.94622909889427
0.8582,34.74003752468659,46.10605851133694,57.41857402892144,22.95218919522545
0.8584,34.74003752468659,46.10605851133694,57.41857402892144,22.95810771154221
0.8586,34.74003752468659,46.10605851133694,57.41857402892144,22.963985203510788
0.8588,34.74003752468659,46.10605851133694,57.41857402892144,22.96982072861572
0.859,34.74003752468659,46.10605851133694,57.41857402892144,22.974985085078064
0.8592,34.74003752468659,46.10605851133694,57.41857402892144,22.980441696658524
0.8594,34.74003752468659,46.10605851133694,57.41857402892144,22.980441696658524
0.8596,34.74003752468659,46.10605851133694,57.41857402892144,22.985053410832677
0.8598,34.74003752468659,46.10605851133694,57.41857402892144,22.987322831873737
0.86,34.74003752468659,46.10605851133694,57.41857402892144,22.987322831873737
0.8602,34.74003752468659,46.10605851133694,57.41857402892144,22.987322831873737
0.8604,34.74003752468659,46.10605851133694,57.41857402892144,22.987322831873737
0.8606,34.74003752468659,46.10605851133694,57.41857402892144,22.987322831873737
0.8608,34.74003752468659,46.10605851133694,57.41857402892144,22.987322831873737
0.861,34.74003752468659,46.10605851133694,57.41857402892144,22.9894661355088
0.8612,34.74003752468659,46.10605851133694,57.41857402892144,22.9894661355088
